X1,X2,X4,X5,X6,X12,X15,X16,X17,X18,X21,X22,X24,X25,X26,X27,X29,X31,X34,X35,X36,X37,X38,X40,X41,X42,X45,X46,X47,X48,X52,X58,X59,X61,X66,X64,X65
-0.11434,0.64824,0.87305,-58.279,-0.11434,-0.25314,-10898.0,-0.033492,1.5426,-0.1018,0.92143,-0.007858,-0.1018,0.27801,-0.052835,1.2864499999999999,5.6837,-0.106,-0.012123,-0.007858,1.0134,1.0593,0.52411,0.015774,0.29507,-0.008183,-1.2649,0.64826,33.707,-0.087945,0.41083,1.0193,0.88523,3.7755,152.85,1.4799,1
0.075269,0.038253,12.781,24.297,0.29033,2.741,58.041,6.2887,26.142,0.10088,1.166,0.12383,0.38818,0.78246,5.6192,0.42475,4.3205,0.032934,3.2371,0.12383,3.0911,263.84,0.78391,6.0209,0.004773,0.040427,0.85751,10.396,10.989,-0.015854,0.012624,0.95179,0.001853,19.023,4.3855,5.7835,0
-0.004701,0.55878,1.1475,-36.75,0.0,-0.005473,3142.8,0.11614,1.7896,-0.001973,1.0471,0.009169,0.10571,0.31366,0.11126,0.69512,4.1288,0.007934,1.965,0.018844,1.1169,4.52,0.50886,0.23858,0.24496,0.00821,-0.043538,0.84802,35.889,-0.0577,0.32836,1.0017,0.15331,5.0829,117.83,1.905,0
-0.031719,0.25909,3.3866,30.645,0.18898,-0.099367,3998.0,0.091295,3.8597,-0.025493,0.61634,-0.025187,0.24441,0.71001,0.067265,-0.064459,4.0164,-0.006531,-0.097211,-0.025187,3.939,231.55,0.71255,0.9309,0.35551,-0.006453,-0.11291,2.2917,26.241,-0.074333,0.065658,1.0011,0.003576,11.18,23.991,29.759,0
0.12973,0.36571,2.117,-24.127,0.0,0.59453,596.57,0.61183,2.7344,0.16563,0.97573,0.17688,0.4465,0.62643,0.51365,9.0837,4.2013,0.11105,3.9653,0.17892,1.6291,2.3422,0.7169,0.078574,0.051875,0.10858,0.32735,0.69456,99.744,0.11876,0.19211,0.89901,0.13025,9.4928,62.42,3.9712,0
-0.067698,0.59779,1.2314,-71.15,-0.060613,-0.1784,-5895.4,-0.061913,1.6728,-0.08074,0.92013,-0.052992,-0.057756,0.3851,-0.040096,-0.49325,4.5451,-0.0776,-0.088645,-0.052992,1.0468,1.8004,0.53031,0.045505,-2.1218,-0.05093,-0.22882,0.57769,100.52,-0.096721,0.42127,1.0325,0.37708,4.3199,158.77,2.3503,0
0.4574,0.54559,1.2575,6.0566,0.0,0.83836,435.38,0.83836,1.8329,0.4574,1.0514,0.0,0.80713,0.19283,0.83836,1.2864499999999999,3.1265,0.10527,14.086,0.0,8.6898,3.4383,0.45441,0.47397,0.088642,0.0,0.40917000000000003,1.2575,0.0,0.0,0.070991,0.88441,0.0,20.327,22.916,27.683,0
0.23606,0.34738,1.53,28.611,0.23606,1.4347,342.44,1.0659,2.8787,0.29812,10.369249164322722,0.30508,0.29812,0.57632,0.88725,2.6162,4.3205,0.20325,0.87824,0.30508,1.4773,2.1898,0.7159,0.2378,0.030275,0.208,19.241,1.4709,3.8401,0.23293,0.17819,0.79506,0.2422,5.724,51.711,2.1504,0
-0.008836,0.36553,0.75448,-51.608,-0.31215,-0.012751,4224.2,0.086407,2.7357,-0.004049,10.369249164322722,0.004573,-0.004049,-0.32109,0.073309,0.53044,3.952,0.003083,4.0867,0.011832,1.4984,6.033,0.67244,0.41293,0.30305,0.003083,-0.84368,0.44591,2.5591,-0.03106,0.21255,0.99694,0.059849,15.14,78.128,1.9509,1
0.069133,0.20495,2.881,19.177,0.016454,0.50913,597.81,0.61057,4.8793,0.087837,1.1646,0.085211,0.03357,0.61002,0.5193,0.71623,4.5225,0.070988,0.41577,0.085211,1.3141,7.2553,0.64244,0.70974,0.055,0.068867,0.26407,1.3635,80.317,0.047914,0.14501,0.96151,0.053152,10.97,50.893,2.4601,0
0.10395,0.2991,2.5904,22.402,0.000843,0.44161,717.59,0.50865,3.3434,0.12006,0.79891,0.12479,0.33368,0.63268,0.45479,0.041456,4.133,0.041583,10.005,-0.096368,2.8961,3.4383,0.7009,0.63342,0.063557,0.04309,0.4227,1.6858,29.996,0.092715,0.090852,0.96153,0.0,10.122,34.265,9.7923,0
0.34303,0.18121,4.0588,17.403,0.68976,2.756,136.87,2.6667,5.5184,0.42602,1.2622,0.43473,0.8563,0.8068,2.2087,2.3991,4.1593,0.18946,2.399,0.43473,2.2788,9.007,0.83343,0.49371,0.01211,0.19334,0.88521,1.5519,78.056,0.37752,0.085305,0.80587,0.033011,13.747,25.092,6.0348,0
0.003575,0.58591,1.1557,-42.939,0.0,0.015479,5617.6,0.064974,1.7068,0.00829,1.1116,0.004868,0.035087,0.38299,0.056928,0.46701,4.2485,0.008122,3.8717,-0.000378,2.2681,3.4383,0.41409,0.055875,0.56369,0.002146,0.010768,0.5357,53.426,-0.024911,0.23608,0.99644,0.0,8.8265,86.183,5.9518,0
-0.007493,0.90311,0.7475,-36.646,-0.067072,-0.008297,5964.2,0.061199,1.1073,-0.007493,1.1706,0.014906,-0.067072,0.064936,0.061199,0.031589,5.6672,-0.001584,0.016505,0.014906,4.7394,3.4383,0.064936,0.084251,0.38229,0.00315,-0.041891,0.54944,13.836,-0.047856,0.19139,0.99721,0.0,11.263,69.663,14.563,0
0.010733,0.5053,0.9405,-9832.5,0.0,0.024068,17185.0,0.02124,1.979,0.010733,1.1364,0.024009,0.012449,0.46996,0.02124,1.8028,3.6845,0.008214,4.2746,0.011767,2.7367,2.4542,0.54528,0.22287,0.70155,0.008773,0.03635,0.27838,49.894,0.024009,0.20645,0.79415,0.10225,110.56,59.476,4.7135,0
0.032807,0.53014,1.8984,41.798,-0.93647,0.064268,4335.3,0.084192,1.8863,0.032807,1.1845,0.025453,0.016346,0.21795,0.084192,17.439,4.6818,0.015387,4.1173,0.030453,2.2132,185.49,0.47399,0.005489,0.47402,0.011501,0.16082,1.4988,34.113,0.013627,0.23387,0.98528,0.008779,2.9033,84.188,71.638,0
-0.11673,1.2306,2.8104,44.432,-0.93395,-0.44024,3711.6,0.098339,0.81264,-0.11673,0.9662,0.0,-0.16176,-1.0507,0.098339,0.0,3.8855,-0.12981,1.0671,0.026028,1.7985,0.41866,0.73085,0.19596,0.17254,0.0,-0.34064,1.518,95.246,-0.23774,0.20191,0.73246,-4.1699,5.1306,53.811,7.0578,0
0.12471,0.74486,1.5172,-94.098,0.0,0.22665,1815.8,0.20101,1.3425,0.14938,1.0752,0.10987,0.2185,0.24931,0.16789,1.5222,3.9423,0.12184,1.5156,0.097076,1.226,4.249,0.34079,0.01213,0.22528,0.089613,0.19623,0.55294,205.49,0.10952,0.58381,0.88964,0.33632,3.4396,196.22,4.6381,0
0.009284,0.11772,7.9658,79.193,0.0,0.14421,748.3,0.48777,8.4947,0.011799,0.93469,0.040115,-0.001886,0.44371,0.46641,1.352,3.5621,0.012487,11.595,0.028116,1.3931,3.4383,0.88228,1.561,0.045768,0.028796,0.033425,4.571,74.275,-0.005507,0.059942,0.99161,0.0,5.6566,21.437,4.0002,0
0.16872,0.10104,4.2458,18.739,0.37808,2.0736,115.95,3.1478,9.8972,0.20951,1.1804,0.21197,0.47154,0.87919,2.744,2.0617,5.0154,0.16859,2.0979,0.21197,1.259,3.4383,0.87919,1.2719,0.010364,0.17057,1.107,2.7373,54.109,0.10343,0.098278,0.8273,0.0,8.3929,29.676,2.1763,0
0.022918,0.78443,1.1441,-60.939,0.0,0.038534,12493.0,0.029216,1.2748,0.022918,1.0758,0.0,0.038458,0.19188,0.029216,0.0,3.3243,0.030096,2.6449,0.022279,2.1233,1.404,0.39574,0.057489,0.088642,0.0,0.053613,0.42531,75.203,0.0,0.28666,1.0302,0.83575,9.7059,102.24,6.6637,0
-0.033165,0.69156,0.38142,-128.11,-0.012674,-0.085851,4785.0,0.07628,1.446,-0.036642,1.0964,-0.009278,-0.009819,0.29115,0.081309,-0.10156,5.176,-0.039324,-0.013416,-0.009278,0.96474,0.51399,0.5559,0.031261,0.28379,-0.009957,-1.2416,0.31883,10.672,-0.098673,0.46718,0.98045,0.90934,7.5918,167.19,1.113,0
0.16713,0.10875,3.6142,27.498,0.43938,1.9102,156.49,2.3324,9.1957,0.20773,1.0864,0.21232,0.5466,0.85322,1.9591,1.6709,4.491,0.13986,1.9524,0.21232,1.4944,3.4383,0.85322,0.53308,0.013845,0.14295,0.87772,1.8632,54.697,0.16641,0.085582,0.85551,0.0,10.269,26.724,2.447,0
0.064033,0.70634,1.2612,-3.2781,0.0,0.11281,2784.2,0.1311,1.4158,0.079686,1.1483,0.077083,0.24367,0.27024,0.10894,17.213,3.6303,0.012444,8.9887,0.074214,6.4233,3.4383,0.29366,0.14303,0.26162,0.012001,0.28048,0.93796,13.125,0.06417,0.11125,0.98762,0.0,11.44,40.137,58.83,0
15.497,21.261,0.001289,-7806.0,36.74,0.88955,409.62,0.89106,0.047034,18.913,0.36849,19.944,39.868,-20.34,0.73042,197.18,3.1521,30.051,0.93806,19.944,21.154,3.4383,-20.34,3e-05,0.034991,31.69,0.40917000000000003,0.001289,0.0,19.912,21.02,1.6072,0.0,23.508,12331.0,0.64708,0
0.093639,0.17117,3.5669,24.945,0.23634,0.70161,320.81,1.1378,5.842,0.1201,1.0799,0.13039,0.30496,0.72167,0.98318,0.6611,4.0526,0.056715,0.76171,0.13039,2.1304,3.4383,0.72167,0.14632,0.027446,0.061573,0.30608,1.7796,56.618,0.055729,0.086791,0.93137,0.0,7.574,29.505,5.4374,0
-0.044055,0.13244,4.0642,21.242,0.14142,-0.32462,1529.7,0.23861,7.5509,-0.041448,0.94255,-0.036967,0.19015,0.80796,0.21893,-0.17538,4.7804,-0.019983,-0.27913,-0.036967,2.0983,55.67,0.81271,0.148,0.12067,-0.017822,-0.17326,2.0728,44.032,-0.11002,0.060576,1.0162,0.005884,8.44,22.468,4.3117,0
0.3924,0.10581,4.0566,55.848,0.37316,4.5509,74.981,4.8679,9.4507,0.48154,1.4922,0.48274,0.47357,0.83708,4.0255,3.3752,4.3728,0.25109,4.5622,0.48274,2.0283,3.4383,0.83708,2.476,0.006738,0.25172,3.7313,3.0627,26.838,0.44919,0.073982,0.74578,0.0,30.893,20.139,3.3601,0
0.061317,0.26714,15.703,13325.0,0.0,2.1858,817.38,0.44655,3.7433,0.061317,1.2526,0.062563,0.21676,0.36937,0.44655,15.005,4.2846,0.037601,6.3272,0.036756,1.7216,1.5377,0.97195,7.2212,0.073875,0.03634,0.8417,13.106,15.731,0.004588,0.016597,0.98421,0.32624,10.429,5.9475,3.0771,0
0.003973,0.62624,1.2557,-12.704,0.013547,0.025723,2385.9,0.15298,1.5968,0.00938,0.90357,0.022917,0.029828,0.32615,0.14435,0.085604,4.4045,0.003472,0.036595,0.022917,2.7298,1.0551,0.58773,0.038915,0.1883,0.008482,0.02184,0.75684,24.803,-0.063507,0.13621,0.99085,0.80202,10.32,49.263,4.984,0
0.1893,0.055406,16.086,133.21,0.0,4.4222,79.511,4.5905,18.048,0.24258,1.2296,0.23076,0.35019,0.93726,3.6289,6147.9,3.8338,0.13974,27.427,0.21635,1.736,3.4383,0.94459,9.0531,0.007615,0.13293,0.84508,12.002,53.803,0.21899,0.036098,0.86404,0.0,10.731,11.534,14.758,0
-0.039948,0.31012,1.4348,802.65,0.0,-0.14644,2972.0,0.12281,3.2245,-0.039948,0.84059,-0.03215,-0.012918,0.064285,0.12281,-2.3575,3.4491,-0.013496,7.0653,0.008192,2.1522,3.3933,0.72721,0.080718,0.22529,-0.014938,-0.1509,0.46439,44.098,-0.11019,0.1245,1.0244,0.054115,20.563,46.264,3.5363,0
0.15747,0.54877,0.89818,-7.7257,0.32755,0.75062,857.1,0.42586,1.8222,0.19026,1.0278,0.20396,0.41038,0.45123,0.36611,0.5736,4.2482,0.050863,0.37167,0.20396,3.7607,0.61865,0.74653,0.07183,0.072925,0.054527,3.5018,0.72076,4.616,0.16053,0.071282,0.9506,0.65445,22.742,24.733,4.8433,0
0.073918,0.25913,2.0093,-4.6583,0.0,0.40675,535.01,0.68223,3.859,0.099613,1.1113,0.11818,0.18139,0.68256,0.58307,6.1015,4.8363,0.072398,5.2113,0.13347,1.4839,100.46,0.74319,0.10156,0.044216,0.079642,0.28541,0.95175,70.003,0.041005,0.18135,0.93298,0.003132,7.1268,60.24,2.9215,0
0.064008,0.68101,1.0755,-12.385,0.0,0.1171,2345.4,0.15562,1.4684,0.079748,1.0449,0.070304,0.17304,0.10493,0.13251,0.78824,2.9791,0.00979,11.863,0.067156,8.1459,3.4383,0.31899,0.078582,0.23514,0.008631,0.20401,0.61479,14.175,0.044071,0.084297,0.99034,0.0,22.307,30.515,30.443,0
0.27148,0.45112,1.3178,-1.767,0.5426,0.89785,423.78,0.86129,2.2167,0.32332,1.2357,0.34712,0.67498,0.54888,0.74637,1.0881,3.9263,0.091567,0.76946,0.34712,3.565,3.9441,0.63989,0.35752,0.035969,0.098306,2.3489,0.99683,13.224,0.28189,0.11288,0.90346,0.16581,15.337,37.225,6.7198,0
0.2371,0.29842,2.8215,37.357,0.0,0.79452,425.85,0.85711,3.351,0.2371,1.1029,0.2353,0.45441,0.70156,0.85711,55072.0,3.5734,0.12684,5.6226,0.1914,1.8693,3.4383,0.70158,0.87372,0.039166,0.12588,0.64555,1.5908,79.897,0.21662,0.17785,0.87797,0.0,8.7358,58.269,11.831,0
0.026678,0.59164,0.9654,-135.58,0.0,0.071527,3313.0,0.11017,1.6902,0.032812,1.0715,0.034959,0.11275,0.26967,0.099803,3.5664,5.4368,0.037485,1.3578,0.077515,0.87534,1.3445,0.54126,0.0179,0.29291,0.039938,0.10098,0.38951,120.03,0.00259,0.57104,0.90622,0.32545,5.1348,191.29,1.5711,0
0.099064,0.74576,0.59414,-85.563,0.295,0.18933,1335.5,0.27331,1.3409,0.099064,1.1215,0.12707,0.295,0.23195,0.27331,0.83168,4.3423,0.060936,0.17039,0.12707,1.6591,0.83308,0.45449,0.005697,0.10576,0.078162,0.7895,0.35433,29.976,0.022309,0.34246,0.9398,0.95942,8.9124,117.47,2.3591,0
0.072794,0.67271,0.99161,-34.622,-0.012991,0.20557,1234.5,0.29566,1.4865,0.093374,1.1238,0.11174,0.078432,0.32123,0.26506,4.4965,5.0838,0.073582,2.1916,0.10126,1.5756,1.9714,0.49436,0.13179,0.10321,0.070921,0.60132,0.7251,29.971,0.006223,0.3081,0.94191,0.51046,5.8463,105.23,2.8668,0
0.11448,0.36037,0.76203,-14.286,0.2581,0.51109,650.04,0.5615,2.7749,0.14232,1.1149,0.14782,0.32035,0.60244,0.48423,0.4714,4.3655,0.043585,0.41018,0.14782,3.2869,1.9252,0.68434,0.056283,0.057005,0.045267,2.0989,0.56617,6.3488,0.087793,0.088808,0.96028,0.13594,22.998,31.127,4.145,0
0.23083,0.1932,2.6018,40.449,0.52365,1.5418,210.55,1.7336,5.1759,0.28681,1.0858,0.29184,0.64556,0.77694,1.4438,2.7668,4.8428,0.213,1.5105,0.29184,1.3614,43.353,0.78412,0.38689,0.018684,0.21674,1.3369,1.6736,59.748,0.24371,0.17636,0.78334,0.009243,5.6253,50.425,2.6095,0
0.32228,0.61061,1.631,4.1994,0.034314,0.66121,547.64,0.66649,1.6377,0.40014,1.5342,0.42506,0.61686,0.36596,0.53897,10.628,3.3292,0.06917,9.0019,0.3775,5.8741,3.4383,0.38939,0.16639,0.047128,0.072361,1.0727,1.1345,19.95,0.41823,0.1101,0.9326,0.0,10.026,37.603,452.04,0
0.10562,0.56716,0.96073,-801.68,0.0,0.30561,1412.0,0.2585,1.7632,0.1304,1.1998,0.1561,0.25088,0.35219,0.2148,4.9931,3.8338,0.083914,2.8998,0.15042,1.79,1.2448,0.5733,0.038026,0.10972,0.087211,0.44924,0.40974,52.179,0.1399,0.25945,0.93628,0.3245,11.285,87.012,3.0336,0
0.077771,0.53965,1.5737,36.661,0.29148,0.2396,1423.7,0.25638,1.8531,0.096754,1.2762,0.11588,0.36365,0.41549,0.2212,0.80386,4.6772,0.063487,0.21473,0.11588,1.5978,4.0299,0.55133,0.35413,0.11266,0.076035,0.8828,1.3555,22.306,0.074277,0.28013,0.94588,0.32692,3.7688,96.714,4.1808,0
0.077688,0.90653,1.6962,8.2737,-0.08527,0.22071,2723.8,0.134,1.1031,0.088668,1.117,0.1114,0.093853,-0.007582,0.12189,3.1184,3.5753,0.059768,1.906,0.035049,1.7629,1.1476,0.57924,0.29065,0.20953,0.063191,0.62666,1.3876,26.188,0.078591,0.2325,0.95235,5.1974,4.0004,83.176,5.5339,0
0.063868,0.85737,0.81397,-22.53,0.0,0.12716,2905.4,0.12563,1.1664,0.080553,1.2408,0.085248,0.13924,0.11294,0.10617,7.4845,3.7034,0.03566,2.9006,0.080696,2.5676,2.1439,0.36654,0.22709,0.25425,0.033202,1.7941,0.75778,5.2249,0.058093,0.25472,0.96877,1.5698,7.6377,90.052,5.3007,0
0.002976,0.23736,2.7172,42.831,0.11351,0.020491,2550.6,0.1431,4.2129,0.004848,0.94818,-0.000223,0.13598,0.70812,0.13522,-0.001115,4.5378,0.002427,-0.000939,-0.000223,2.0238,608.74,0.7089,0.85433,0.27006,-0.000112,0.017397,1.9942,31.225,-0.029342,0.11832,1.001,0.001095,7.4071,43.23,5.5934,0
0.051089,0.26267,3.6251,-12530.0,-0.019879,0.24724,1553.2,0.23501,3.8071,0.056353,1.3874,0.065947,0.1329,0.62377,0.21497,4.4949,4.7289,0.048597,0.035603,0.0,1.1596,21.959,0.76934,1.5257,0.12276,0.056871,0.80476,3.3466,2477.8,0.060572,24.373,0.020526,0.047288,2.7939,71.745,6.6749,0
-0.28848,1.2116,0.36585,-190.97,-0.29648,-0.25338,-1935.3,-0.1886,0.82536,-0.28792,1.0391,-0.24178,-0.29485,-0.22573,-0.18906,-1.3397,4.3281,-0.1848,-0.19956,-0.24178,1.5837,2.8118,-0.15045,0.012343,-0.21842,-0.15519,-1.4138,0.18628,41.266,-0.30119,0.62961,1.1584,-0.33349,7.8826,266.22,2.6664,0
0.38391,0.62428,1.3613,-28.519,0.0,0.63052,539.03,0.67715,1.6018,0.38391,1.1037,0.47398,0.67426,0.23818,0.67715,4.2326,3.693,0.14093,3.6908,0.45951,2.7636,28.537,0.39111,0.017225,0.04058,0.17151,0.98527,0.72136,61.726,0.43516,0.26426,0.86339,0.040965,6.4459,80.418,16.15,0
0.21638,0.30387,2.4448,21.536,0.66722,0.98297,349.67,1.0438,3.2909,0.27356,1.2818,0.25703,0.78202,0.67208,0.8557,1.2773,4.4098,0.1204,0.84586,0.25703,2.3008,16.297,0.69766,0.57609,0.033226,0.11313,0.82101,1.4978,47.803,0.21339,0.13829,0.88574,0.038055,8.8575,44.709,7.1085,0
0.10571,0.36513,1.7003,56.837,0.37718,0.33016,795.1,0.45906,2.7388,0.12055,1.0766,0.12792,0.39903,0.59155,0.41843,1.1446,6.1108,0.096101,0.35035,0.12792,1.292,3.4383,0.59155,0.94729,0.0686,0.10198,1.2206,1.4631,28.286,0.080854,0.32672,0.89092,0.0,6.661,106.24,3.3081,0
0.21917,0.054457,18.328,41.295,0.0,8.6036,58.281,6.2627,18.363,0.27152,0.94141,0.26062,0.53666,0.93389,5.3014,120.77,5.2344,0.1625,25.863,0.26291,1.6713,3.4383,0.94554,9.0607,0.005498,0.15593,1.4953,13.684,37.985,0.19109,0.022408,0.83888,0.0,11.455,6.8923,3.9644,0
0.082083,0.48407,2.2804,115.82,0.008803,0.23288,2152.5,0.16957,2.0658,0.082083,10.369249164322722,0.0,0.082083,0.47995,0.16957,0.0,3.9354,0.16525,1.6532,0.060419,1.115,6.8506,0.62007,0.92544,0.088642,0.0,0.90906,2.0242,41.182,0.0,0.44042,0.72444,0.20186,2.879,115.38,5.6818,0
0.11728,0.86066,1.1528,-28.782,-0.22164,0.1524,2228.7,0.16377,1.1619,0.13116,10.369249164322722,0.12857,0.13116,-0.10435,0.14765,3.284,3.1317,0.036545,4.0225,0.12711,3.5891,3.4383,0.13934,0.033961,0.20734,0.035823,0.2878,0.67932,42.965,0.11878,0.2486,0.9639,0.0,6.4618,87.526,459.26,0
-0.009441,0.28828,0.91186,-17.735,-0.017622,-0.054864,1636.0,0.22311,3.4688,-0.010842,1.0127,0.002447,-0.016703,0.45137,0.22797,0.015443,4.4124,-0.00692,0.008489,0.002447,1.5969,1.3705,0.54204,0.061206,0.12213,0.001562,-0.16883,0.62887,12.88,-0.072713,0.1247,1.0115,0.20089,13.966,46.038,1.911,0
0.088309,0.76839,1.2391,14.526,0.0,0.22611,1357.1,0.26896,1.3014,0.11542,1.0244,0.13113,0.25267,0.088309,0.23368,8.3469,4.4458,0.04614,3.5,0.13429,2.8237,3.4383,0.23161,0.041247,0.11518,0.046438,0.40917000000000003,1.2391,0.0,0.039875,0.1898,0.95914,0.0,4.6181,65.983,7.6831,0
0.051206,0.81466,0.72435,-82.541,0.0,0.28484,2551.3,0.14307,1.2275,0.066294,10.369249164322722,0.077225,0.066294,0.15207,0.12454,7.0652,3.9252,0.10214,0.84468,0.067958,0.75609,0.2,0.75086,0.20419,0.21302,0.10214,0.92291,0.48596,29.429,0.026969,0.33823,0.91338,3.0513,11.529,112.36,0.9094,0
0.025886,0.70246,1.2897,1071.7,0.0,0.033194,11056.0,0.033014,1.4236,0.023191,0.96488,0.022675,-0.039046,0.19294,0.036851,3.4375,4.8805,0.015839,2.1237,-0.013946,1.8515,3.4383,0.29754,0.016347,1.0326,0.012247,0.21037,1.1135,30.106,0.022675,0.46832,0.80929,0.0,2.4154,137.73,18.709,0
0.027959,0.81687,0.71029,-121.61,0.027959,0.04926,4140.1,0.088163,1.2242,0.03738,10.369249164322722,0.04973,0.03738,0.17587,0.07663,0.33628,4.0736,0.024874,0.060879,0.04973,1.5623,8.1577,0.2339,0.28289,0.31832,0.033091,0.42634,0.62387,16.186,0.015093,0.51313,0.98405,0.32998,5.808,184.3,3.2599,0
0.021841,0.5323,0.99958,-63.296,-0.21522,0.093848,1809.1,0.20176,1.8786,0.027036,10.369249164322722,0.049407,0.027036,-0.044212,0.192,2.1188,5.5171,0.066207,1.3316,0.044734,0.75354,0.7511,0.70503,0.018096,0.13673,0.065566,0.1991,0.61878,56.491,-0.030955,0.40644,0.96481,0.50746,4.3545,139.54,1.0583,0
0.012865,0.87785,0.59408,-150.67,0.0,0.026309,5241.0,0.069644,1.1391,0.023025,1.543,0.062051,0.042727,0.045909,0.058071,1.5865,4.8582,0.047367,1.3684,0.052411,1.2537,3.4383,0.12215,0.00398,0.29214,0.049495,0.098283,0.4445,39.774,0.023939,0.72854,0.98179,0.0,3.2518,254.8,2.6114,0
0.40576,0.57891,1.5797,35.233,0.0,1.2712,321.22,1.1363,1.7274,0.51714,1.1641,0.56263,1.0509,0.40751,0.94391,10.218,3.566,0.18288,4.0234,0.56442,2.8936,3.6439,0.5932,1.2718,0.027438,0.19444,26.248,1.5417,2.4225,0.42194,0.17465,0.82203,0.40873,26.361,51.314,8.0964,0
0.117,0.24473,3.0816,38.359,0.0,1.0401,427.3,0.85419,4.0861,0.14457,1.1591,0.14243,0.32115,0.72348,0.74158,15.697,4.8984,0.099433,4.6934,0.31828,1.4638,3.4383,0.75527,1.0438,0.039426,0.097301,0.77759,1.999,47.815,0.077945,0.12101,0.78294,0.0,11.024,34.659,2.5606,0
0.11548,0.73386,0.33389,-233.66,7.6e-05,0.19623,1133.1,0.32213,1.3627,0.14401,10.369249164322722,0.16816,0.14401,0.21965,0.28326,6.5996,3.9347,0.14444,1.355,0.089172,1.0835,3.4383,0.26614,0.030391,0.093885,0.1552,1.1956,0.20227,35.454,0.075766,0.73802,0.87627,0.0,8.5901,247.21,1.4352,0
0.085313,0.86586,1.0264,-84.641,-0.74305,0.10002,2541.3,0.14363,1.1549,0.085313,1.348,0.084144,0.10664,-0.000761,0.14363,41.194,3.6252,0.035609,2.7026,0.10493,2.445,3.4383,0.13414,0.12909,0.23428,0.034415,0.16372,0.41545,81.281,0.045096,0.36449,0.96571,0.0,10.01,127.33,19.632,0
0.10265,0.7848,1.0082,-47.79,0.005346,0.26902,1983.4,0.18403,1.2742,0.12707,10.369249164322722,0.12693,0.12707,0.16522,0.15291,11.492,3.6023,0.11102,1.3899,0.11649,1.2073,1.0882,0.52764,0.12351,0.1813,0.10514,0.7534,0.71977,45.588,0.10958,0.43303,0.89662,1.4518,4.2866,142.81,2.3051,0
-0.030607,1.4534,1.2099,-85.095,-0.42763,-0.053415,49046.0,0.007442,0.68804,-0.030607,10.369249164322722,-0.020769,-0.030607,-0.45824,0.007442,-1.4938,4.0139,-0.014504,1.1954,-0.028118,1.7092,0.2112,0.36573,0.17267,2.3456,-0.012151,-0.058828,0.30192,109.31,-0.062192,0.32982,1.0177,-1.8067,23.078,122.36,5.5725,0
-0.098144,1.2024,0.59534,1659.2,-0.3829,-0.085016,-6136.9,-0.059476,0.8317,-0.08716,0.61724,-0.095916,-0.15913,-0.21451,-0.068612,-233.01,3.6141,-0.025739,2.9321,-0.15049,3.3703,3.4383,-0.20235,0.049553,-0.49931,-0.028459,-2.9534,0.56293,3.4405,-0.11156,0.29081,1.0461,0.0,6.4036,111.03,8.6498,0
0.14768,0.28155,1.4549,-21.636,0.43317,1.1731,626.8,0.58233,3.5518,0.16395,0.86386,0.075443,0.49519,0.71816,0.52452,0.78222,4.7585,0.15893,0.26796,0.075443,1.1588,0.58789,0.85995,0.095734,0.12269,0.07313,1.2308,0.59641,45.409,0.075443,0.14491,0.9349,0.19743,14.743,49.449,1.295,0
0.036555,0.48871,1.5015,-52.35,0.036555,0.15369,2037.4,0.17915,2.0462,0.052127,1.0992,0.065975,0.052127,0.46037,0.14729,1.2864499999999999,5.4205,0.047948,0.135,0.065975,1.0993,1.3963,0.6099,0.053725,0.15845,0.060686,0.12165,0.61557,108.19,0.030548,0.33459,0.93246,0.3248,5.7048,113.88,2.2154,1
0.18429,0.39642,2.2957,52.846,0.22756,0.47098,589.57,0.6191,2.5226,0.18429,10.369249164322722,0.19704,0.18429,0.41185,0.6191,15.194,3.2342,0.05548,7.9332,0.20435,3.3493,3.4383,0.60358,0.62585,0.051184,0.05883,3.5442,2.1628,6.035,0.1359,0.12442,0.94513,0.0,5.569,42.643,32.933,0
0.53911,0.40835,1.8596,15.003,0.0,1.6501,215.78,1.6916,2.4489,0.67382,10.369249164322722,0.67874,0.67382,0.53963,1.3617,136.91,3.0968,0.13349,10.767,0.67874,5.0754,3.4383,0.59165,0.44136,0.019566,0.13373,3.2613,1.4548,13.723,0.66181,0.092879,0.86724,0.0,12.264,29.367,21.091,0
0.079539,0.21696,3.049,22.658,0.2029,0.51329,479.41,0.76135,4.6091,0.094667,1.2636,0.10159,0.25376,0.57961,0.69163,0.59931,4.4051,0.057587,0.46822,0.10159,1.8627,9.4308,0.61215,0.60864,0.041446,0.061797,0.31129,1.6635,55.021,0.031068,0.1088,1.0311,0.056128,8.4493,40.95,3.756,0
0.28117,0.57438,2.3525,46.474,0.0,0.90115,734.09,0.49722,1.741,0.28117,10.369249164322722,0.0,0.28117,0.41272,0.49722,0.0,3.8895,0.27977,2.8061,0.002158,2.1329,7.0133,0.5021,0.57428,4.3295,0.0,1.4228,1.7192,44.751,-0.004422,0.19359,0.76687,0.1797,5.9709,53.393,8.0191,0
-0.10704,1.0963,0.3958,-245.99,-0.075132,-0.22487,-11415.0,-0.031976,0.91218,-0.10704,10.369249164322722,-0.15784,-0.10704,-0.09958,-0.031976,-4.7483,4.18,-0.18456,0.56699,-0.16683,0.45475,0.18057,0.52376,0.030418,-0.42566,-0.34709,-1.4002,0.2352,44.892,-0.22983,0.76581,1.195,-6.4401,4.6651,382.07,0.56032,0
